beat_index,beat_time_sec,ch0.r_amp,ch0.s_amp,ch0.rs_ratio,ch0.qrs_max_slope,ch0.qrs_area,ch0.qrs_energy,ch0.st_j,ch0.st_60ms,ch0.st_80ms,ch0.t_peak_amp,ch0.t_area,ch0.qrs_notches,ch0.qrs_is_fragmented,ch0.waveE_L1,ch0.waveE_L2,ch0.waveE_L3,ch0.waveE_L4,ch0.waveE_L5,morph_corr_allleads,ST60_max_abs,ST60_max_lead,ST80_max_abs,ST80_max_lead
100,266.45,125.6457722804095,-15.05802505496727,8.344107000868753,15694.110980884168,7.069403522775955,304207.7063465773,0.1704980872770463,7.84665932365224,5.4266247896163335,-279.6431806165889,-6.70401705617014,3.0,1.0,,,,,,0.10795779752036493,7.84665932365224,ch0.st_60ms,5.4266247896163335,ch0.st_80ms
101,267.082,1532.0705433606402,405.58264420793284,3.777455877957103,1452262.3040404425,177.03814131537925,681587359.8852481,405.58264420793284,32.65587808986672,-39.56857114657251,75.53887783336597,-1.4490070270461728,4.0,1.0,,,,,,0.04966083595837935,32.65587808986672,ch0.st_60ms,39.56857114657251,ch0.st_80ms
102,268.004,31.258172892134144,-14.163125881264722,2.2070108784024227,14184.264825507662,2.852714949192685,54396.146297491556,-14.163125881264722,-124.3667887353909,-28.63862420707513,598.8159224849234,-24.824227807664585,4.0,1.0,,,,,,0.23777940786556048,124.3667887353909,ch0.st_60ms,28.63862420707513,ch0.st_80ms
103,268.418,731.413087064948,272.25292750999984,2.6865205592255137,40486.10237578788,23.32522852015882,5419624.667903182,275.8876554455516,38.13433489613563,91.58922990404842,-5397.597708796249,55.394063455192395,0.0,0.0,,,,,,0.16675074030258863,38.13433489613563,ch0.st_60ms,91.58922990404842,ch0.st_80ms
104,268.85,952.4839155404104,80.72500288663932,11.799119002547037,724581.6597344605,87.95832742182805,158442492.425634,80.72500288663932,-30.210687262646672,12.750688557690836,-5706.6727666296765,0.5328385765310522,4.0,1.0,,,,,,0.013186718644438643,30.210687262646672,ch0.st_60ms,12.750688557690836,ch0.st_80ms
105,269.452,1642.9670969500824,547.8869040576537,2.99873401751759,1444511.016928292,454.32551650482185,2030312004.8703666,547.8869040576537,70.84108406820081,128.81863329807635,-6141.576009499859,-73.75001441970261,6.0,1.0,,,,,,0.0867977767269612,70.84108406820081,ch0.st_60ms,128.81863329807635,ch0.st_80ms
106,269.696,605.3276129628878,-6172.324471582322,0.09807125593442878,742401.7890361312,98.18226998100053,185146165.93703088,144.60608468670682,-259.13789485528406,-234.6770086487295,-106.13513352276539,-128.77135531401723,4.0,1.0,,,,,,0.08087958099803785,259.13789485528406,ch0.st_60ms,234.6770086487295,ch0.st_80ms
107,270.742,1832.7804547572348,-11509.439078666443,0.15924150970610051,1549793.9156928866,244.7780102316731,765521636.7762731,1143.8040280744772,433.2360872410484,463.0028355816926,-24462.658605638222,-405.95003325482173,5.0,1.0,,,,,,0.1295307444708031,433.2360872410484,ch0.st_60ms,463.0028355816926,ch0.st_80ms
108,271.122,1893.349504149207,-17170.508155411506,0.1102675288938664,2352567.236045848,815.4949017696676,6111956776.570377,1055.4580472483244,-667.3671901934413,-5036.190476653343,2711.930519998859,13.472856842995958,11.0,1.0,,,,,,0.016808151788345136,667.3671901934413,ch0.st_60ms,5036.190476653343,ch0.st_80ms
109,271.374,-134.32435212781888,-134.32435212781888,-1.0,124597.27531022839,6.353713538055234,439679.60761178116,-134.32435212781888,-172.54897823081308,-283.8804696874679,-273.286229577796,0.0,2.0,1.0,,,,,,0.045745311597557146,172.54897823081308,ch0.st_60ms,283.8804696874679,ch0.st_80ms
110,274.124,1700.063926435324,-6102.18339315477,0.2785992843712957,785501.5990192477,182.612143251159,362212207.383529,366.42676719749613,61.97616058013779,15.55481266854261,75.23932840254128,-2.758635493475445,6.0,1.0,,,,,,0.05303436071608239,61.97616058013779,ch0.st_60ms,15.55481266854261,ch0.st_80ms
111,274.372,60.23588473099011,-59.30478388581285,1.015700265377748,13449.236551397056,6.059082380288916,178058.45916452716,-19.112500476767806,-65.24564502964284,-70.29129316965029,25.061987235142027,-2.920756326674986,3.0,1.0,,,,,,0.5009417451884807,65.24564502964284,ch0.st_60ms,70.29129316965029,ch0.st_80ms
112,275.66,1827.8108307591276,-17211.01967298065,0.10620003146173748,2056302.3614358995,260.06868124077084,1453784423.723518,244.28708960687092,33.26161672029477,-12.559001728839092,98.94603365796857,1.672755804760476,4.0,1.0,,,,,,0.0125790507065516,33.26161672029477,ch0.st_60ms,12.559001728839092,ch0.st_80ms
113,277.662,177.22062008800705,17.69929718826031,10.012861991240813,17251.92588639217,6.435548754770968,260576.47757513486,36.608457013655105,-2.774451186781789,-29.388338616353906,156.1203280568582,8.913460893164874,0.0,0.0,,,,,,0.4195060612088634,2.774451186781789,ch0.st_60ms,29.388338616353906,ch0.st_80ms
114,283.172,260.0546511406319,260.0546511406319,1.0,4391.734200090127,21.275421265035003,2148929.798765627,260.0546511406319,407.03944636917345,461.4153642159738,-29026.820148180443,-1121.2152990803627,0.0,0.0,,,,,,0.13200482152552703,407.03944636917345,ch0.st_60ms,461.4153642159738,ch0.st_80ms
115,283.378,2827.36548101252,-21776.399040263314,0.12983622663163377,2621548.439044789,695.6814053178143,4776475634.45304,414.5495254862269,-9238.120048619316,-3383.7406663327884,379.3017306043573,3.2463350447321075,7.0,1.0,,,,,,0.022086306246311225,9238.120048619316,ch0.st_60ms,3383.7406663327884,ch0.st_80ms
116,283.602,-37.88288191607489,-37.88288191607489,-1.0,139339.39942882763,7.499779337336627,851584.1362200929,-37.88288191607489,-126.0666244137742,-164.2055945367115,-180.18841257799056,0.0,4.0,1.0,,,,,,0.029731869722864183,126.0666244137742,ch0.st_60ms,164.2055945367115,ch0.st_80ms
117,284.24,45.63492163662727,-181.7665361632442,0.2510633838323388,16766.75629188135,15.620937140799773,996005.0377857075,-181.7665361632442,-175.00352189285576,-269.55775508299575,-17517.345425697968,-178.87675861058779,5.0,1.0,,,,,,0.46412680236939063,175.00352189285576,ch0.st_60ms,269.55775508299575,ch0.st_80ms
118,284.79,1822.436284432683,255.25460966013105,7.139680207378971,2066973.6851562066,261.04219495017423,1475048839.9780445,255.25460966013105,19.279425937681964,53.84331305777644,96.73223303077481,-2.1447329152543526,4.0,1.0,,,,,,0.03399351394365971,19.279425937681964,ch0.st_60ms,53.84331305777644,ch0.st_80ms
119,285.12,82.02326283271117,-67.76242432360068,1.2104534873340362,16587.261764631407,5.676337152995868,136427.54552542377,-22.444532873883176,-90.7759002980736,-132.1090946049573,3.203820023128486,-24.582147429942722,3.0,1.0,,,,,,0.5051499851513924,90.7759002980736,ch0.st_60ms,132.1090946049573,ch0.st_80ms
120,285.606,48.188679750817236,-121.09110148619459,0.39795393021766473,18069.538332415133,4.9031972876926835,150662.1231706107,-101.7209147792615,-54.963497092569064,-74.04512009861669,-420.8671383213893,-25.50306335990892,4.0,1.0,,,,,,0.1745861326627921,54.963497092569064,ch0.st_60ms,74.04512009861669,ch0.st_80ms
121,286.006,402.38794646041725,201.45794670780165,1.997379368926301,25601.369293921663,28.321826827837732,3512024.4331949274,201.45794670780165,100.30375511630051,1.1258062638930824,189.0561643945266,13.06077137934077,0.0,0.0,,,,,,0.47390272172454173,100.30375511630051,ch0.st_60ms,1.1258062638930824,ch0.st_80ms
122,287.934,141.45166669859378,-29.231767818904636,4.838970655996891,19253.184111932347,5.162507673438083,164656.60700996584,21.35027124467704,5.3586115933431895,-105.17308568625846,-211.13268997579218,-2.9613832882252753,1.0,0.0,,,,,,0.2316691653868792,5.3586115933431895,ch0.st_60ms,105.17308568625846,ch0.st_80ms
123,288.164,153.42556494820917,9.694988703846494,15.825244323114834,19421.50213930093,14.831990479613609,925425.7365936859,9.694988703846494,-39.87771868640914,9.724379385902019,-198.1882333598738,-4.952205694271321,2.0,1.0,,,,,,0.2317676050120926,39.87771868640914,ch0.st_60ms,9.724379385902019,ch0.st_80ms
124,288.614,71.67310154676613,-91.89044049774225,0.7799843069478718,20058.789331529413,13.340448340875797,937343.1341239489,-73.95483828806213,4.0483797743184695,22.742953342836806,77.33335089398668,-10.98640901827525,5.0,1.0,,,,,,0.17682537957431285,4.0483797743184695,ch0.st_60ms,22.742953342836806,ch0.st_80ms
125,294.846,136.46121852903394,27.161521182248705,5.0240639179744315,15818.440977162389,3.8762123632957843,139992.2775887158,50.129307277907486,-6.052811493822816,-25.547500519901682,133.0666807910136,2.212733966067033,2.0,1.0,,,,,,0.3531589812483989,6.052811493822816,ch0.st_60ms,25.547500519901682,ch0.st_80ms
126,298.952,3999.28920078226,3999.28920078226,1.0,63573.7250662296,512.5534995895051,1194039834.2760453,6417.63916533781,8538.488141298945,9173.321312109983,-24171.03631864324,-179.79623969615574,0.0,0.0,,,,,,0.4225512641582172,8538.488141298945,ch0.st_60ms,9173.321312109983,ch0.st_80ms
127,299.118,7674.611519002601,-28491.98763582787,0.26936034147901966,2970495.1913309097,873.3718328637775,6047313193.190022,-27199.70450753643,-23857.653467476186,-23154.393675464533,-22461.11024129561,-6674.2342874953665,2.0,1.0,,,,,,0.3356140160666532,23857.653467476186,ch0.st_60ms,23154.393675464533,ch0.st_80ms
128,299.508,3975.63269790718,3975.63269790718,1.0,25309.108024259785,473.3386633928334,986087552.6325752,5217.184187851182,6277.222420374282,6591.774254734727,6887.628396063015,3159.95655520279,0.0,0.0,,,,,,-0.3246804192148702,6277.222420374282,ch0.st_60ms,6591.774254734727,ch0.st_80ms
129,335.228,-2807.0071124150127,-4235.945579935059,-0.662663638954976,25312.382193116264,340.55671977099024,529206407.40904164,-4235.945579935059,-5849.013985260335,-6426.287479222874,20370.624623246313,-1961.032359265837,0.0,0.0,,,,,,0.1774163880003443,5849.013985260335,ch0.st_60ms,6426.287479222874,ch0.st_80ms
130,335.616,29381.27241266,28524.411055881472,1.0300395810136052,2973188.602873415,704.2073653215892,6035064049.769884,28524.411055881472,25236.855982513916,24475.160402271267,23809.553916739696,7236.327535372402,0.0,0.0,,,,,,0.1480617831434404,25236.855982513916,ch0.st_60ms,24475.160402271267,ch0.st_80ms
131,335.782,-2541.9035291193395,-4340.116329433631,-0.5856763589217086,34500.75978600489,300.38906389088476,457901964.2629045,-4340.116329433631,-5991.9703465331295,-6499.6263822971705,-33978.135842997406,-3659.5258469157598,0.0,0.0,,,,,,0.34427618404327925,5991.9703465331295,ch0.st_60ms,6499.6263822971705,ch0.st_80ms
132,336.24,686.2349467983022,-23993.691049981244,0.028600641117233965,2586589.634529797,493.7254878842488,3196333299.3090754,-1224.0371213090475,-2460.8891545655442,-2524.154687312053,-4034.7012983569625,-1403.3568544007385,5.0,1.0,,,,,,0.10094766057921938,2460.8891545655442,ch0.st_60ms,2524.154687312053,ch0.st_80ms
133,336.776,137.56435233541754,-327.8724624630963,0.41956665497914786,27050.244855523033,25.984756631229814,2644993.1317244503,48.444760978826935,263.8056357729596,305.5920291061982,198.60943396848347,30.841318630032326,6.0,1.0,,,,,,-0.24409872734274843,263.8056357729596,ch0.st_60ms,305.5920291061982,ch0.st_80ms
134,339.506,199.146006526104,48.600835630134995,4.09758400126403,24699.521142073507,17.20715549008427,1493000.215354584,48.600835630134995,245.80569639066425,207.48391781265462,769.5190174980131,11.143288040429061,2.0,1.0,,,,,,-0.029745210753117396,245.80569639066425,ch0.st_60ms,207.48391781265462,ch0.st_80ms
135,339.71,681.3087345603682,-291.2150655153837,2.339538077656142,63234.18117327947,17.90911869937825,3955310.9991805465,-286.09112675057736,112.64909025970618,58.39830200761193,-941.9392905641687,-95.75348161305973,0.0,0.0,,,,,,0.4196312432034699,112.64909025970618,ch0.st_60ms,58.39830200761193,ch0.st_80ms
136,339.962,444.6615822700667,-710.7642916510379,0.6256104695934571,45165.20638453318,45.18814391444877,8647241.541521087,-710.7642916510379,-717.7960331892565,-731.0871077893896,-1008.9065622479601,-35.335601424845464,0.0,0.0,,,,,,0.45475203925770463,717.7960331892565,ch0.st_60ms,731.0871077893896,ch0.st_80ms
137,340.304,372.4914085065702,372.4914085065702,1.0,12206.597529659703,79.97217646659922,21409851.343093738,842.2409320018321,826.3114542336607,814.5576446216704,851.9101190758438,23.87433687474799,0.0,0.0,,,,,,-0.21255560697875997,826.3114542336607,ch0.st_60ms,814.5576446216704,ch0.st_80ms
138,340.874,-8.540915563899091,-204.3607982833815,-0.04179331670086568,15548.685478051999,16.620201772124116,938694.1763555633,-165.399815184487,-94.30115785943947,-155.05462010594945,472.3298671331997,26.487182803039374,9.0,1.0,,,,,,0.27262570901822764,94.30115785943947,ch0.st_60ms,155.05462010594945,ch0.st_80ms
139,344.656,73.57364054526454,-41.348887245738446,1.7793378600012333,12732.419759132868,10.316640558201106,406008.52434605476,76.61635127854339,-21.550601387740258,-81.47344316533574,-653.0349077215618,-10.410941316419253,4.0,1.0,,,,,,0.1754995363734573,21.550601387740258,ch0.st_60ms,81.47344316533574,ch0.st_80ms
140,345.058,278.24047710986184,-162.8206199733003,1.7088773962136268,45028.21690567734,28.10718061621883,4474832.50412319,-152.4223218070144,113.26858498043458,75.88000021061184,-88.20823849829395,-1.9351251592792786,1.0,0.0,,,,,,0.29107181807315247,113.26858498043458,ch0.st_60ms,75.88000021061184,ch0.st_80ms
141,346.862,394.92947589387836,-282.5622657452267,1.3976723850663344,62060.01582200995,13.77566511112428,1427623.6211291556,-219.82906209907443,-28.04967715586008,-90.22633154127854,-373.3124821026415,-81.2754288470551,1.0,0.0,,,,,,0.7274408407469154,28.04967715586008,ch0.st_60ms,90.22633154127854,ch0.st_80ms
142,347.562,2010.6025232157958,1970.228066275257,1.0204922758088952,152014.0647094197,62.274443247338766,34847912.49509598,1970.228066275257,1898.2847224797447,1897.7001126475145,2079.5610009967795,237.61391141378607,0.0,0.0,,,,,,0.33482924638542266,1898.2847224797447,ch0.st_60ms,1897.7001126475145,ch0.st_80ms
143,347.776,156.58642238860648,-2130.95348202315,0.07348185857156377,186283.22474690387,32.99298514605624,29441550.714825217,-2059.5703507492835,-1932.4258202164704,-1967.7040505114974,-23415.905024709133,-936.0091342852886,3.0,1.0,,,,,,0.36455852718951376,1932.4258202164704,ch0.st_60ms,1967.7040505114974,ch0.st_80ms
144,348.314,4833.061326032627,3031.431699176409,1.5943164173369606,2751653.6866143886,346.5606613347892,2403988834.390594,3031.431699176409,2108.271267962921,2099.470573462261,-3479.788326619023,-30.416140844012315,4.0,1.0,,,,,,0.1509644851026052,2108.271267962921,ch0.st_60ms,2099.470573462261,ch0.st_80ms
145,348.532,293.8702194180971,-4180.859436599515,0.07028942825619491,629677.2923416431,212.6036539273213,446583227.23313737,-4135.192699052554,-2414.0352691306502,-2159.194685576562,-4205.422676519204,-929.0984240705855,8.0,1.0,,,,,,0.23950729898303846,2414.0352691306502,ch0.st_60ms,2159.194685576562,ch0.st_80ms
146,349.05,2042.3927419066117,2042.3927419066117,1.0,258893.26675888812,199.63984788175566,184045134.22687158,2042.3927419066117,2012.4343063017998,2014.2957377178225,2210.551543915653,235.43098987950333,0.0,0.0,,,,,,0.24447533285473222,2012.4343063017998,ch0.st_60ms,2014.2957377178225,ch0.st_80ms
147,349.252,173.02582765136685,-2100.0291853905137,0.0823921061931297,185309.78805528412,33.4442339042898,28548649.623661432,-2025.7118698569154,-1902.556459330399,-1893.562198019069,-1280.647010727217,-634.121924688473,2.0,1.0,,,,,,0.34393034700625935,1902.556459330399,ch0.st_60ms,1893.562198019069,ch0.st_80ms
148,349.808,287.05351012946676,189.32759349917575,1.516173658705045,12825.733417283089,22.63993924279712,2125394.228815988,260.13147928198237,269.071559312983,297.21241447668694,-36530.65123758241,-611.2656539405625,0.0,0.0,,,,,,0.09830695964674266,269.071559312983,ch0.st_60ms,297.21241447668694,ch0.st_80ms
149,350.004,2381.457037457783,-36799.47064710854,0.06471443734326929,3179736.3492180156,716.288219459166,9457943544.961834,1117.2877972891938,88.30428151553315,91.64959996825803,156.78568069043024,6.17796136487579,4.0,1.0,,,,,,-0.06926750371040773,88.30428151553315,ch0.st_60ms,91.64959996825803,ch0.st_80ms
150,350.24,-43.19757115086759,-43.19757115086759,-1.0,15488.701278861527,2.8666728633413383,66066.15894759347,-43.19757115086759,-137.71443053257485,-136.34300425373448,-107.2239693232749,-12.193457642672458,4.0,1.0,,,,,,0.3951323878848897,137.71443053257485,ch0.st_60ms,136.34300425373448,ch0.st_80ms
151,373.09,52.96315648428219,52.96315648428219,1.0,10981.521796552863,3.0868601150191126,70139.13271655333,52.96315648428219,-107.12546341120455,27.606468303587356,-87.24731232259992,-1.7453533679674154,3.0,1.0,,,,,,0.2354464234214025,107.12546341120455,ch0.st_60ms,27.606468303587356,ch0.st_80ms
152,421.916,1279.9817173331621,1164.6564344856947,1.0990208609446221,18079.954676351692,135.96139174398542,79217097.20680414,1239.7727772901358,1294.1765816140123,1155.1265406867492,1283.7722960568476,103.59641957376547,0.0,0.0,,,,,,0.42909118497066934,1294.1765816140123,ch0.st_60ms,1155.1265406867492,ch0.st_80ms
153,422.03,291.53362809616567,104.32908843760333,2.7943657177693524,17976.11588387389,24.678473243321772,2977820.048053637,111.84369326259105,-270.43819437218707,-520.3489393378279,-203.23090961217736,-90.4239871240933,0.0,0.0,,,,,,0.490303507331498,270.43819437218707,ch0.st_60ms,520.3489393378279,ch0.st_80ms
154,449.308,387.0649462055611,246.295813616095,1.571544966691497,26753.81329171138,21.429066884882133,2558700.853887327,246.295813616095,-221.8559596364975,-847.0992167537858,-979.0090614751592,-98.36234826137076,0.0,0.0,,,,,,0.34006320387879374,221.8559596364975,ch0.st_60ms,847.0992167537858,ch0.st_80ms
155,449.89,149.31538447716167,-362.47278676050024,0.41193543330970145,30370.53164754419,33.19650380698786,3697273.046613215,-278.02273972846194,10.226757328570855,-48.47404699058818,110.57091210411973,5.04409879132241,8.0,1.0,,,,,,-0.004578221309611114,10.226757328570855,ch0.st_60ms,48.47404699058818,ch0.st_80ms
156,460.94,196.02195362170136,196.02195362170136,1.0,17295.91438640375,8.954451677499438,514111.60714578844,196.02195362170136,-544.6491173394293,-1842.529269759002,-2037.653812048898,-381.58165018598584,1.0,0.0,,,,,,0.24812269388678895,544.6491173394293,ch0.st_60ms,1842.529269759002,ch0.st_80ms
157,461.258,2139.317674673221,2087.410538738366,1.024866759543251,188314.46387014296,32.86123946663531,30461650.228196144,2087.410538738366,1994.2771698879703,1979.0639674111696,2018.142909672622,89.72791276048065,0.0,0.0,,,,,,0.03165580227183903,1994.2771698879703,ch0.st_60ms,1979.0639674111696,ch0.st_80ms
158,464.216,527.1722151463061,527.1722151463061,1.0,10571.010912954422,49.68142080412129,11140813.497583704,527.1722151463061,361.9607539877227,-733.2666228420478,-1150.845757295558,-310.79394464916743,0.0,0.0,,,,,,0.46733240780357294,361.9607539877227,ch0.st_60ms,733.2666228420478,ch0.st_80ms
159,464.832,255.34643878180515,-37.10523531483733,6.881682237430774,18886.609176221682,13.955349054332633,1078506.7948387864,35.863952667309746,13.595153392047393,54.967335441134566,334.117902636141,67.22733548369855,0.0,0.0,,,,,,0.0821763815384952,13.595153392047393,ch0.st_60ms,54.967335441134566,ch0.st_80ms
160,465.252,175.74512325678958,-5.60149460723223,31.374684004851254,21368.668599558838,13.096844614753932,660805.7114153467,-2.645505274439305,27.790457262964786,-43.208286703368614,123.49518366714297,16.28961679085249,0.0,0.0,,,,,,0.29391169789383353,27.790457262964786,ch0.st_60ms,43.208286703368614,ch0.st_80ms
161,473.314,266.06448813641055,124.81768468528954,2.1316249280480983,14135.21505425452,16.85965435540139,1539412.4752788255,140.44417612378666,63.087379087545564,21.293012944727153,215.66643872181038,52.435536802074964,0.0,0.0,,,,,,0.2869468273844988,63.087379087545564,ch0.st_60ms,21.293012944727153,ch0.st_80ms
162,490.404,344.60023137549297,344.60023137549297,1.0,1793.5753257824842,4.769505715071501,926960.7783280683,344.60023137549297,207.37545986864956,171.95440960992372,-443.14947259436457,-8.834658149020417,0.0,0.0,,,,,,0.46527400504119426,207.37545986864956,ch0.st_60ms,171.95440960992372,ch0.st_80ms
163,490.718,113.7509011941189,-133.27906418260002,0.8534791408669675,26345.609891307977,7.848989392622421,327871.3500768179,-124.72405116488223,-372.9017190525577,-216.04517574022438,-633.616541365606,-119.78854711717014,7.0,1.0,,,,,,0.4920171709160907,372.9017190525577,ch0.st_60ms,216.04517574022438,ch0.st_80ms
164,491.35,976.8465888393561,976.8465888393561,1.0,69121.61648752024,33.39791587597172,12036885.14640836,1157.208844754147,1655.8864226354658,1553.1069874239595,1671.464327335994,80.86660714834058,0.0,0.0,,,,,,0.28183278195539996,1655.8864226354658,ch0.st_60ms,1553.1069874239595,ch0.st_80ms
165,491.518,516.8326514985254,516.8326514985254,1.0,47170.4930824643,43.073452049147434,9343719.835015494,516.8326514985254,-550.0843642674417,-1590.0351329721811,-1904.38460340672,-304.23207154092074,1.0,0.0,,,,,,0.4248671006735695,550.0843642674417,ch0.st_60ms,1590.0351329721811,ch0.st_80ms
166,491.896,164.8641491312241,74.73958140605833,2.2058479058843155,9932.715251384394,16.662467019800687,1040272.1795333131,76.96427495426337,90.07845588192538,90.24897906946313,1048.7018796410937,145.7045675358218,0.0,0.0,,,,,,-0.25572014279425437,90.07845588192538,ch0.st_60ms,90.24897906946313,ch0.st_80ms
167,492.274,887.4420236984374,482.7807320561682,1.8381885704485608,25870.21565794345,75.4966304459681,26782909.481687903,791.8691352312201,365.4104653540618,215.17321979623375,-49.988227299284745,-0.2059490635981817,0.0,0.0,,,,,,0.488234760932714,365.4104653540618,ch0.st_60ms,215.17321979623375,ch0.st_80ms
168,492.656,361.08357091970015,288.8838529697655,1.2499264573208633,8974.543399427062,39.865130230471564,6533169.007167492,337.25199231104295,374.0010962979542,334.91335282437944,7.956662068777803,61.08517943346821,0.0,0.0,,,,,,0.22439733619942784,374.0010962979542,ch0.st_60ms,334.91335282437944,ch0.st_80ms
169,492.93,-8.45866680484238,-8.45866680484238,-1.0,13473.516971256786,3.385886400571912,91684.48123948647,-8.45866680484238,-226.23943362695462,-252.71900246383018,-238.36716163197116,-7.6744912850352875,4.0,1.0,,,,,,0.2190578061579726,226.23943362695462,ch0.st_60ms,252.71900246383018,ch0.st_80ms
170,494.126,202.91571387610173,202.91571387610173,1.0,12814.800932646851,12.932886673083782,1067111.172620663,202.91571387610173,171.57609095975857,218.41496638817904,443.35528298860675,63.97651699093343,1.0,0.0,,,,,,-0.13569145603471766,171.57609095975857,ch0.st_60ms,218.41496638817904,ch0.st_80ms
171,496.04,-70.5295958272068,-503.69859490255135,-0.1400234118994354,23169.867251391024,45.02112104775813,7702298.5962764025,-65.11116088545924,-234.58839907516924,-262.09065770026064,668.184528942601,-23.550405113273428,9.0,1.0,,,,,,-0.0743877273293072,234.58839907516924,ch0.st_60ms,262.09065770026064,ch0.st_80ms
172,496.69,2080.331433282162,2069.215870909781,1.005371871793876,91322.32226188591,73.17770424405573,45685400.98840211,2069.215870909781,2063.1497001146386,2076.845467809634,2218.079757224308,278.9743121777543,0.0,0.0,,,,,,0.35497386445706164,2063.1497001146386,ch0.st_60ms,2076.845467809634,ch0.st_80ms
173,496.858,172.5479262611309,-888.6988506151129,0.1941579266606476,84864.16545138888,20.684786554113288,5600967.793117808,-800.8667377134417,-1256.0176376117965,-1662.966820129216,-3677.615940239733,-1126.2404013870378,2.0,1.0,,,,,,0.47549132204705036,1256.0176376117965,ch0.st_60ms,1662.966820129216,ch0.st_80ms
174,497.344,2576.379924415716,2509.637194465513,1.0265945731508084,221350.33560902646,42.24487387178099,45001672.89207965,2509.637194465513,2236.9671335016383,2190.3506740200764,2305.8415220562806,834.1469556960421,0.0,0.0,,,,,,0.051232196005329765,2236.9671335016383,ch0.st_60ms,2190.3506740200764,ch0.st_80ms
175,497.58,58.840188020123776,-235.72923545084137,0.24960920908935888,18410.593585574818,13.482662877661273,1014041.3398935677,-102.04362007144755,-73.63250468185413,-155.75171440095383,125.4876154730145,-8.973066021996127,7.0,1.0,,,,,,0.26380041696360434,73.63250468185413,ch0.st_60ms,155.75171440095383,ch0.st_80ms
176,498.104,73.84755361565777,-875.445030107303,0.08435430104230109,40798.06678324719,59.13562629262256,16262083.192757396,-636.7790092943226,-524.5588941138724,-386.1662564575065,158.55436647098873,-69.35474738889924,10.0,1.0,,,,,,0.28624925082947056,524.5588941138724,ch0.st_60ms,386.1662564575065,ch0.st_80ms
177,498.59,449.8523323046022,73.15610931173981,6.149210729450474,36293.07781194206,46.8213832986008,5961528.0556209665,186.52322695241077,233.06821954540732,70.21442263332193,-207.96262590438937,19.491874911958803,0.0,0.0,,,,,,0.41760595781210746,233.06821954540732,ch0.st_60ms,70.21442263332193,ch0.st_80ms
178,498.876,207.61697973853092,-171.5870989724395,1.2099801266054309,31949.23125560323,12.89292782719265,713409.3359953024,-115.25293887903706,-115.72844449581198,-225.223208910374,-370.1789814047331,-25.25105812928118,4.0,1.0,,,,,,0.4816557185767472,115.72844449581198,ch0.st_60ms,225.223208910374,ch0.st_80ms
179,499.214,314.3721879002853,107.34198646129713,2.9286973183939944,22926.025664221816,11.058801705850207,901829.3454983502,117.36615075356158,55.546723090902404,20.193930014988567,589.9860875276133,41.366872214728694,1.0,0.0,,,,,,0.05070705773667172,55.546723090902404,ch0.st_60ms,20.193930014988567,ch0.st_80ms
180,499.532,468.29246044747646,82.3149873435426,5.689030340162141,41165.41413210462,14.622817912411609,1723308.7536398517,82.3149873435426,85.75374902002586,27.679756640797716,221.2929189417336,11.474301043076778,0.0,0.0,,,,,,0.7765060734221063,85.75374902002586,ch0.st_60ms,27.679756640797716,ch0.st_80ms
181,500.17,291.2101528060777,-15.303326723786505,19.029205744750872,33360.6863632645,7.024885108031293,502765.6806725469,21.40231301376301,-39.28804049060965,-71.27327392476397,320.3409841956817,23.158135444822616,1.0,0.0,,,,,,0.4580931011595633,39.28804049060965,ch0.st_60ms,71.27327392476397,ch0.st_80ms
182,500.34,191.5738561915028,-58.966676664050624,3.248849469386782,26972.155166182594,8.049120142596307,349668.3647200029,-54.91217792887828,6.318379109298974,-33.21749229004297,382.7205539780215,39.49770886935309,1.0,0.0,,,,,,0.03690787309263396,6.318379109298974,ch0.st_60ms,33.21749229004297,ch0.st_80ms
183,500.684,248.03167116807987,14.965844034764995,16.57318294858033,28981.875051592055,7.017244581526244,411538.9857705447,36.6422463331421,20.003942939949834,3.0853793314262923,-436.9981364643954,-18.578586008960194,2.0,1.0,,,,,,0.362526166224645,20.003942939949834,ch0.st_60ms,3.0853793314262923,ch0.st_80ms
184,500.86,299.7770845160435,-5.15775627946266,58.12160720150867,31084.24409204504,6.727448447726714,542223.7602762189,4.477356992882221,58.142879734623655,-16.41628555450433,-454.93145124161117,-37.972229761135736,1.0,0.0,,,,,,0.4932130111300524,58.142879734623655,ch0.st_60ms,16.41628555450433,ch0.st_80ms
185,501.22,439.3515493535387,182.25480295130822,2.4106445604669045,28926.666125425483,20.677148228712337,2566439.439864097,256.42807305421064,228.29854540471484,232.57144187922708,504.5839857402252,100.97397806500112,1.0,0.0,,,,,,0.1457706418557789,228.29854540471484,ch0.st_60ms,232.57144187922708,ch0.st_80ms
186,503.178,272.1653782699367,41.54943120274041,6.550399617792745,23151.38036247926,17.103859793259357,1419623.0463789436,41.54943120274041,0.4698324033426218,-55.13031395205677,176.4275904947888,17.07697131210771,1.0,0.0,,,,,,0.30492237627420826,0.4698324033426218,ch0.st_60ms,55.13031395205677,ch0.st_80ms
187,505.206,1827.508134801059,1827.508134801059,1.0,24055.514069160978,124.4062682272208,83567958.2563064,1827.508134801059,1823.4109754198453,1825.2882602692769,1849.9272650736816,109.46335497246918,0.0,0.0,,,,,,0.492130222034655,1823.4109754198453,ch0.st_60ms,1825.2882602692769,ch0.st_80ms
